TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,TotalAmount,PurchaseDate,PaymentMode
T100068,C1531,Female,36,Rajkot,Furniture,2,145.45,290.9,2025-04-23,Wallet
T100456,C1490,Male,24,Jaipur,Beauty,1,4372.43,4372.43,2025-04-02,UPI 
T100109,C1386,female,24,Surat,Furniture,6,4025.29,24151.74,2025-05-13,upi
T101075,C1251,Male,24,Delhi,Fashion,5,488.02,2440.1,2025-09-23,Wallet
T100388,C1296,Female,31,Vadodara,Fashion,7,1740.1,12180.7,2025-11-09,wallet
T100034,C1136,Other,57,Indore,Sports,5,2141.41,10707.05,2025-10-14,UPI
T101064,C1354,Other,28,Vadodara,Electronics,1,3853.23,3853.23,2025-12-20,Cash
T100537,C1094,N/A,,Surat,Furniture,7,-250.5,22522.92,2025-08-20,UPI
T101105,C1142,Other,22,Rajkot,FASHION,2,1590.67,3181.34,2025-02-16,Wallet
T100892,C1008,Male,43,Delhi,Groceries,4,3325.64,13302.56,2025-09-30,UPI
T101058,C1141,Male,62,Delhi NCR,Furniture,1,4811.18,4811.18,2025-02-12,Cash
T100158,C1504,Female,60,Vadodara,Groceries,4,3412.28,wrong,2025-01-21,Card
T100608,C1243,Other,49,Indore,Fashion,4,4488.69,17954.76,2025-06-09, UpI
T100634,C1408,Male,18,Surat,Groceries,6,4692.05,28152.3,2025-08-12,UPI
T101202,C1066,Male,39,Rajkot,Electronics,6,2011.41,12068.46,2025-08-27,UPI
T101925,C1564,Female,41,Rajkot,Furniture,7,932.6,6528.2,2025-11-27,Wallet
T100976,C1504,Male,62,Jaipur,Beauty,1,1915.75,1915.75,2025-01-26,Cash
T101176,C1335,Female,54,Jaipur,Electronics,7,509.64,3567.48,2025-06-23,Cash
T101754,C1193,Male,59,Pune,Fashion,6,?,22585.5,2025-02-10,UPI
T100724,C1552,Male,37,Pune,Groceries,6,1453.66,8721.96,N/A,UPI
T100655,C1332,Female,64,Delhi,Electronics,5,N/A,14111.0,N/A,UPI
T101919,C1328,O,67,Surat,Beauty,6,2372.56,-500,2025-02-15,Wallet
T101312,C1206,Female,68,Rajkot,Electronics,6,1368.28,8209.68,2025-06-14,Cash
T101764,C1156,Female,68,Indore,Furniture,7,701.2,4908.4,2025-09-09,UPI
T101975,C1428,f,63,Pune,Fashion,4,2895.97,11583.88,2025-10-30,Wallet
T100251,C1040,Other,19,Surat,Groceries,5,3389.93,NA,2025-06-21,UPI
T100696,C1369,Male,46,Pune,Furniture,7,2024.71,14172.97,2025-10-24,Wallet
T101678,C1210,Other,38,Mumbai,Beauty,4,674.35,2697.4,2025-08-07,UPI
T101739,C1103,Male,49,Surat,Electronics,3,1365.61,4096.83,2025-09-27,UPI
T101663,C1049,Female,22,Mumbai,Electronics,6,1479.75,8878.5,2025-06-01,Cash
T101307,C1322,female,47,Nashik,Beauty,2,3991.31,7982.62,2025-03-30,UPI
T101339,C1465,female,63,Nashik,Furniture,1,4524.53,4524.53,2025-12-05,Wallet
T101251,C1387,Other,64,Delhi,Fashion,2,1133.59,2267.18,2025-07-19,Card
T101584,C1164,Male,52,Surat,Beauty,1,1795.03,1795.03,2025-09-03,UPI
T100519,C1484,Male,61,Vadodara,Beauty,2,4908.92,9817.84,2025-11-23, UpI
T100040,C1412,Other,61,Indore,Groceries,7,?,18309.76,2025-02-07,Cash
T100513,C1383,male,21,Nashik,Furniture,4,1581.37,6325.48,2025-08-05,Card
T101006,C1598,Female,59,None,Electronics,4,3598.62,14394.48,2025-01-27,UPI
T101846,C1031,Other,18,Surat,Fashion,6,1695.03,10170.18,2025-03-25,UPI
T100317,N/A,Male,35,Vadodara,Groceries,7,4126.98,28888.86,2025-12-31,UPI
T101743,C1492,Male,68,Pune,Groceries,2,4508.99,9017.98,2025-12-16,UPI
T101717,C1188,Other,50,null,Electronics,6,3404.16,20424.96,2025-11-12,UPI
T100422,C1127,N/A,51,Mumbai,Electronics,6,1830.64,10983.84,2025-05-01,Cash
T101625,C1579,Other,23,Mumbai,Beauty,5,4397.66,21988.3,2025-07-17,Wallet
T101173,C1231,Female,70,Vadodara,Fashion,2,4127.25,8254.5,2025-10-19,Wallet
T100974,C1146,Female,65,Indore,Beauty,7,None,4753.84,2025-05-11,UPI
T101276,C1077,Other,70,Surat,Beauty,4,3000.09,12000.36,2025-08-04,Wallet
T101940,C1193,Female,49,Mumbai,Beauty,6,2507.48,15044.88,2025-10-19,UPI
T100442,C1260,Female,56,Indore,Groceries,2,3285.79,6571.58,2025-10-27,Cash
T100409,C1585,Male,43,Ahmedabad,Beauty,1,495.18,495.18,2025-11-26,Wallet
T101456,C1080,Female,68,Pune,Groceries,1,1373.37,1373.37,2025-01-28,Wallet
T101736,C1103,Male,25,Ahmedabad,Electronics,4,3893.8,15575.2,2025-09-28,Cash
T101130,C1175,Female,41,Surat,Beauty,1,880.39,880.39,2025-07-27,Cash
T101496,C1102,Other,70,Ahmedabad,Electronics,1,3365.41,3365.41,2025-09-17,Wallet
T100547,C1344,Other,30,Jaipur,Furniture,2,2439.61,null,2025-06-05,Wallet
T101804,C1368,Male,52,Pune,Beauty,1,2413.74,2413.74,2025-01-12,Cash
T100358,C1234,Other,53,Surat,fashion,3,3635.25,10905.75,2025-03-09,UPI
T100568,C1064,Male,29,Pune,Sports,2,3721.42,7442.84,2025-01-31,UPI
T101448,C1588,Male,21,Indore,Sports,6,1993.86,11963.16,2025-07-12,upi
T101308,C1126,Female,54,Rajkot,null,2,748.29,1496.58,2025-09-26,Card
T101855,C1471,Female,41,Ahmedabad,Groceries,3,2914.24,8742.72,2025-11-04,Card
T100035,C1100,Male,52,Delhi,Beauty,1,900.32,900.32,2025-02-28,UPI
T100934,C1306,Female,64,Nashik,Sports,3,851.55,2554.65,2025/02/30,UPI
T100800,C1176,female,65,Indore,Beauty,2,3460.06,6920.12,2025-02-11,upi
T101520,C1177,Female,57,Mumbai,Groceries,2,4391.11,8782.22,2025-03-06,UPI 
T100931,C1471,Female,22,Indore,Fashion,4,3184.35,12737.4,2025-09-12,UPI
T101693,C1515,Female,65,Surat,Sports,0,3499.73,13998.92,2025-08-11,Cash
T100902,C1041,Other,22,Mumbai,Electronics,5,4644.61,23223.05,2025-05-07,Cash
T100633,C1270,Other,34,N/A,Furniture,4,2629.36,10517.44,2025-09-18,Card
T101640,C1357,Other,47,Delhi,Electronics,5,4600.95,-500,2025-11-08,upi
T101690,C1402,Male,23,Ahmedabad,Furniture,1,603.28,603.28,2025-09-11,Wallet
T100720,C1154,Female,69,Pune,Furniture,5,796.81,3984.05,2025-04-12,UPI
T101737,C1536,Male,58,Ahmedabad,Groceries,1,2010.29,2010.29,2025-01-15,Cash
T101465,C1454,Female,32,Delhi,Sports,3,404.92,1214.76,2025-08-10,Wallet
T101912,C1163,Other,66,Jaipur,Beauty,4,2742.5,10970.0,2025-09-06,Cash
T101530,C1508,Male,None,Mumbai,fashion,1,315.72,315.72,2025-03-27,Cash
T100678,C1224,Male,29,Jaipur,Beauty,1,3738.3,3738.3,2025-10-01,UPI
T101699,C1246,Male,49,Mumbai,Fashion,6,3797.64,22785.84,2025-08-07,Wallet
T101866,C1249,Female,63,Jaipur,Beauty,6,2024.53,12147.18,2025-02-20,Wallet
T100544,C1047,Male,21,Ahmedabad,Electronics,1,594.02,594.02,2025-08-28,Wallet
T100256,C1294,Female,22,Nashik,Beauty,2,2525.51,5051.02,2025-05-14,Cash
T101507,C1067,Male,42,Indore,Fashion,6,854.37,5126.22,2025-08-05,Card
T100154,C1131,Female,64,Surat,Furniture,1,3541.0,3541.0,2025-03-20,UPI
T100939,C1178,Female,51,Nashik,Beauty,6,3854.82,23128.92,2025-03-20,Cash
T100124,C1473,Other,42,Ahmedabad,Furniture,3,3988.18,11964.54,2025-05-18,Card
T101845,C1251,Male,19,Indore,Furniture,7,4514.43,31601.01,N/A,Cash
T101203,C1186,Female,54,Nashik,Sports,1,2268.85,2268.85,2025-05-05,Card
T100679,C1442,Male,23,Ahmedabad,Groceries,3,2572.96,7718.88,2025-07-07,Card
T100753,C1115,Other,58,Pune,Groceries,7,4778.12,33446.84,2025-07-27,UPI
T101982,C1533,Male,55,Vadodara,Electronics,1,1528.73,1528.73,2025-03-29,Card
T100816,C1495,Female,52,Mumbai,Electronics,1,3191.34,3191.34,2025-09-03,Card
T101348,C1297,Other,28,Rajkot,Sports,2,4905.03,9810.06,2025-03-31,Cash
T101260,C1151,Other,47,Pune,Electronics,3,4619.01,13857.03,2025-12-02,UPI
T101052,C1158,Female,27,surat ,Furniture,7,2507.5,17552.5,2025-06-27,UPI
T100739,C1543,Other,56,Pune,Groceries,6,1424.39,8546.34,2025-11-13,Cash
T101534,C1535,Female,52,Surat,Sports,7,3288.15,23017.05,2025-06-27,Cash
T100581,C1149,MALE,42,Jaipur,Beauty,6,4964.67,29788.02,2025-06-05,CASH
T101538,C1246,Female,34,Pune,Beauty,2,2506.73,5013.46,2025-01-01,Card
T101194,C1167,Female,25,AHMEDABAD,Groceries,4,1123.62,4494.48,2025-05-17,CARD
T101518,C1283,Male,45,delhi,Beauty,2,3079.59,6159.18,15/01/2025,UPI
T100683,C1240,Male,57,Vadodara,Furniture,6,null,22329.18,2025-04-20,UPI
T100026,C1003,Other,42,Jaipur,Fashion,7,1840.46,12883.22,01-25-2025,UPI
T101379,C1567,Male,69,Jaipur,Beauty,1,467.11,467.11,2025-04-19,Card
T100929,C1286,Male,45,mumbai,Electronics,5,2143.8,10719.0,2025/02/30,Card
T101108,C1363,Male,45,Surat,Electronics,2,2759.81,5519.62,2025-08-19,Wallet
T101987,C1019,Male,66,Nashik, Electronics ,-5,3250.9,6501.8,2025-03-04,Cash
T101907,C1501,Other,70,Mumbai,Fashion,5,-100,1182.1,2025-11-12,UPI
T101787,C1332,Female,34,N/A,Electronics,unknown,2660.18,18621.26,2025-03-14,Card
T100839,C1314,Other,58,Surat,Beauty,5,3320.79,16603.95,2025-11-25,Cash
T100899,C1293,Male,47,Ahmedabad,Fashion,6,2031.09,wrong,2025-04-17,Wallet
T101014,C1401,Other,48,Mumbai,Fashion,4,3533.24,14132.96,2025-09-21,cash
T100012,C1097,Other,65,Jaipur,Sports,6,372.5,2235.0,2025-02-13,Card
T100758,C1065,Male,49,Delhi,Furniture,1,1248.53,1248.53,2025-11-17,Wallet
T101033,C1503,Female,61,Indore,Sports,4,-250.5,6176.72,2025-04-16,Wallet
T101972,C1247,Female,49,Mumbai,Groceries,2,185.37,370.74,2025-02-20,Cash
T101025,C1600,Other,49,Surat,None,2,362.18,724.36,2025/02/30,Wallet
T101257,C1403,Other,23,Surat,Furniture,5,2997.13,14985.65,2025-03-20,Wallet
T100266,C1414,Male,27,Delhi,Fashion,5,1266.88,6334.4,2025-03-29,UPI
T100432,C1485,Male,60,,Groceries,6,828.15,4968.9,2025-03-14,Wallet
T100481,C1486,Female,47,Vadodara,Furniture,1,228.36,228.36,2025-08-22,Wallet
T101205,C1571,Female,36,Vadodara,Furniture,1,3029.15,3029.15,2025-04-15,Wallet
T100490,C1081,Female,43,Indore,Groceries,1,67.15,67.15,2025-09-25,Cash
T101350,C1593,Male,52,Delhi,Electronics,2,2729.78,5459.56,2025-11-06,Card
T100112,C1322,Male,29,Mumbai,Fashion,1,1112.71,1112.71,2025-05-20,UPI 
T100930,C1524,Other,55,Vadodara,Fashion,5,4584.32,22921.6,2025-09-21,UPI
T100851,C1129,Other,59,Surat,Furniture,1,2905.83,2905.83,2025-02-22,Cash
T100127,C1078,Male,38,Mumbai,Groceries,None,453.62,1814.48,2025-08-27,Wallet
T101756,N/A,Female,30,Nashik,Groceries,6,2889.87,17339.22,2025-09-14,UPI
T100885,C1397,female,33,Ahmedabad,Furniture,7,1030.94,7216.58,2025-03-16,Card
T100738,C1101,Male,68,Jaipur,Beauty,3,2022.89,6068.67,2025-04-07,Card
T101818,C1406,Female,60,Delhi,Furniture,3,3984.92,11954.76,2025-12-10,Cash
T101337,C1487,Male,45,Ahmedabad,Groceries,6,1022.28,6133.68,2025-12-06,Wallet
T100057,C1391,other,62,Nashik,Furniture,6,234.88,1409.28,2025-10-22,UPI
T100651,C1278,Female,23,Surat,Sports,6,3760.71,22564.26,2025-11-14,UPI
T101411,C1443,Other,69,Mumbai,Electronics,6,2601.26,15607.56,2025-05-19,UPI
T100551,C1546,Other,69,Pune,Sports,7,4043.14,28301.98,2025-06-17,Cash
T101837,C1188,,56,delhi,Beauty,1,2633.16,2633.16,2025-08-02,UPI
T101992,C1005, M ,69,Vadodara,Sports,7,3856.52,26995.64,2025-12-11,Card
T101009,C1217,Other,28,Ahmedabad,Groceries,1,172.82,172.82,2025-09-29,upi
T100298,C1225,N/A,62,vadodara,Electronics,unknown,4498.83,17995.32,2025-02-01,Card
T100943,C1326,Other,46,None,Electronics,3,641.69,1925.07,2025-11-18,Wallet
T101463,C1187,Female,60,Ahmedabad,Electronics,6,488.56,2931.36,2025-10-28,Card
T101539,C1018,Female,64,Rajkot,Groceries,5,569.73,2848.65,2025-06-28,Wallet
T101861,C1599,Other,68,Nashik,Groceries,1,4428.61,4428.61,2025-06-13,Cash
T100160,C1575,Female,29,Mumbai,Fashion,2,3082.65,6165.3,2025-06-07,Wallet
T100690,C1118,Male,31,Mumbai,Groceries,2,3451.79,6903.58,2025-09-05,Cash
T100162,C1093, M ,40,Nashik,Electronics,3,2963.44,8890.32,2025-12-29,UPI
T100137,C1491,Other,38,Ahmedabad,Sports,2,1189.07,2378.14,2025-06-03,UPI
T100917,C1532,male,62,Jaipur,Fashion,7,3130.06,21910.42,2025-02-25,Card
T100806,C1268,Other,22,Pune,Furniture,3,1454.47,4363.41,2025-02-08,Cash
T100425,C1312,Other,47,Surat,Electronics,4,2624.83,10499.32,2025-11-26,Cash
T100412,C1031,Female,48,Jaipur,Fashion,5,1608.76,8043.8,2025-09-05,UPI
T101521,C1563,Other,67,Delhi,Electronics,3,78.01,234.03,2025-03-24,Card
T101997,C1467,female,66,Delhi,Furniture,6,2229.76,13378.56,2025-10-23,Card
T100407,C1180,Female,63,Mumbai,Sports,1,4643.14,4643.14,2025-06-17,Cash
T100631,C1358,Male,46,,Beauty,7,4284.33,29990.31,2025-06-01,Wallet
T100796,C1373,Female,39,Pune,Fashion,5,3105.56,15527.8,2025-12-05,UPI
T100944,C1058,Female,43,Jaipur,Fashion,7,4414.45,30901.15,2025-03-05,Cash
T101084,C1485,Male,24,Surat,Sports,7,1534.89,10744.23,not-a-date,Wallet
T100316,C1234,Other,39,Jaipur,Electronics,6,1766.36,10598.16,2025-07-15,Wallet
T101835,C1587,N/A,23,Jaipur,Sports,6,2223.4,13340.4,2025-11-14,UPI
T101208,C1194,MALE,53,Vadodara,Furniture,3,937.67,2813.01,2025-02-25,Cash
T101498,C1192,Male,69,Mumbai,Fashion,7,2529.42,17705.94,2025-08-21,Cash
T101552,C1120,Female,29,Rajkot,null,6,3381.5,20289.0,2025-10-20,Cash
T101477,C1360,Male,34,Pune,Fashion,1,352.15,352.15,2025-07-03,Card
T100182,C1394,Female,20,Mumbai,Sports,3,4170.22,12510.66,2025-04-21,UPI
T100928,C1360,Female,24,Indore,Furniture,6,682.14,4092.84,2025-09-02,Card
T100052,C1181,Other,NA,Nashik,Fashion,5,2790.87,13954.35,2025-02-26,Cash
T101414,C1169,MALE,67,Ahmedabad,grocery,6,1243.16,7458.96,2025-01-25,Card
T100879,C1571,FEMALE,70,Indore,Sports,3,3700.38,11101.14,2025-05-09,Wallet
T100478,C1560,Female,53,Surat,Sports,1,3369.8,3369.8,2025-11-16,UPI
T100167,C1408,Male,59,Rajkot,Beauty,3,1346.16,4038.48,2025-06-21,UPI
T101434,C1469,O,28,Delhi,Beauty,7,4310.41,30172.87,2025-02-26,Card
T101461,C1375,Female,66,Vadodara,Furniture,5,2799.32,13996.6,2025-05-06,Card
T100642,C1140,Other,68,Delhi,Electronics,2,2950.45,unknown,2025-09-14,Wallet
T100121,C1481,O,48,Pune,Sports,3,3711.36,11134.08,2025-03-21,UPI
T100580,C1488,Female,NA,Delhi,,3,-100,6149.43,2025-08-06,Cash
T101618,C1072,Other,25,,Furniture,6,935.1,5610.6,2025-08-17,Cash
T100069,C1466,Female,63,Delhi,Electronics,4,3250.74,13002.96,2025-01-07,Card
T100418,C1469,Female,51,Nashik,Fashion,6,727.95,4367.7,2025-07-20,Card
T100133,C1199,Male,23,Vadodara,Sports,5,2976.31,14881.55,2025-01-16,UPI
T101744,C1038,Other,32,Indore,Sports,5,4378.25,21891.25,2025-02-13,Wallet
T101722,C1357,Male,28,Indore,Groceries,3,2752.57,8257.71,2025-06-16,Wallet
T101945,C1033,Male,46,Pune,Beauty,2,1073.41,2146.82,2025-12-29,Cash
T100250,C1584,Male,64,Jaipur,Fashion,3,1574.85,4724.55,2025-06-03,Cash
T100066,C1435,Other,N/A,Surat,Sports,7,1473.54,10314.78,2025-06-07,Card
T100832,C1301,Female,59,Mumbai,Beauty,7,4684.54,32791.78,2025-03-17,Card
T101599,C1171,N/A,61,N/A,Beauty,2,1768.99,3537.98,2025-08-14,Wallet
T101634,C1309,Male,66,Mumbai,Sports,7,2263.16,15842.12,2025-05-28,Card
T100401,C1331,Female,19,Delhi,Sports,4,816.25,3265.0,2025-12-08,Cash
T100585,C1514,Female,None,Vadodara, Electronics ,1,1299.2,1299.2,2025/02/30,Cash
T101746,C1178,female,29,Surat,Furniture,2,2520.64,5041.28,2025-07-30,Cash
T101973,C1008,Female,49,Vadodara,Groceries,3,4376.5,13129.5,2025-05-07,Wallet
T100156,C1531,Other,23,Nashik,Electronics,3,-250.5,13645.8,2025-06-06,Wallet
T101401,C1471,Other,55,Nashik,Sports,3,2100.85,6302.55,2025-03-19,Wallet
T100021,C1254,Female,51,Rajkot,Sports,7,2917.62,20423.34,2025-06-05,UPI
T101252,C1317,m,52,Indore,Sports,5,4071.23,20356.15,2025-08-08,UPI
T101247,C1303,Other,59,Nashik,Electronics,6,558.6,3351.6,2025-11-13,UPI
T101869,C1423,Male,150,Surat,Furniture,3,224.52,673.56,2025-07-26,UPI
T101922,C1072,Female,70,surat ,Sports,3,2833.23,8499.69,2025-08-08,UPI
T100211,C1216,Other,28,Nashik,Electronics,4,1199.08,4796.32,2025-03-28,Cash
T100415,C1061,Male,32,Vadodara,N/A,4,1405.09,5620.36,2025-11-20,Cash
T101679,C1143,Male,41,surat ,Furniture,3,2153.38,6460.14,2025-01-04,wallet
T100564,C1431,Female,63,Mumbai,Fashion,3,3428.55,10285.65,2025-07-24,Card
